Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Kenya,KEN,2004,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2723419273
Kenya,KEN,2003,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2409571843
Kenya,KEN,2002,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2159397466
Kenya,KEN,2001,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1888506138
Kenya,KEN,2000,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1778396179
Kenya,KEN,1999,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1756694528
Kenya,KEN,1998,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2013690992
Kenya,KEN,1997,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2057847269
Kenya,KEN,1996,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2066338712
Kenya,KEN,1995,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1908394032
Kenya,KEN,1994,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2647021480
Kenya,KEN,1993,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,2335641001
Kenya,KEN,1992,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1099425249
Kenya,KEN,1991,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1185348191
Kenya,KEN,1990,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1090170385
Kenya,KEN,1989,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1000512011
Kenya,KEN,1988,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1072738645
Kenya,KEN,1987,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,960649549.1
Kenya,KEN,1986,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1216400483
Kenya,KEN,1985,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,988186752.2
Kenya,KEN,1984,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1078474734
Kenya,KEN,1983,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,980654596.1
Kenya,KEN,1982,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1042085820
Kenya,KEN,1981,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1188505331
Kenya,KEN,1980,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1421527421
Kenya,KEN,1979,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1108181590
Kenya,KEN,1978,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1050407212
Kenya,KEN,1977,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,1212822597
Kenya,KEN,1976,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,808997573.3
Kenya,KEN,1975,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,686622259.8
Kenya,KEN,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.67139634
Kenya,KEN,2022,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.659862683
Kenya,KEN,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.107936037
Kenya,KEN,2020,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.405162079
Kenya,KEN,2019,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.239637958
Kenya,KEN,2018,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.689806468
Kenya,KEN,2017,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.005649677
Kenya,KEN,2016,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.297249538
Kenya,KEN,2015,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.582154293
Kenya,KEN,2014,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.878154993
Kenya,KEN,2013,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.71749357
Kenya,KEN,2012,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.377770035
Kenya,KEN,2011,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.0224913
Kenya,KEN,2010,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.961388891
Kenya,KEN,2009,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.234125924
Kenya,KEN,2008,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,26.23981664
Kenya,KEN,2007,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.75888023
Kenya,KEN,2006,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.45373421
Kenya,KEN,2005,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.31277836
Kenya,KEN,2004,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.62403554
Kenya,KEN,2003,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.81569063
Kenya,KEN,2002,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.961308217
Kenya,KEN,2001,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.738598143
Kenya,KEN,2000,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.980025154
Kenya,KEN,1999,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.742001095
Kenya,KEN,1998,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.722436508
Kenya,KEN,1997,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.36184505
Kenya,KEN,1996,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.864087416
Kenya,KEN,1995,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.554328161
Kenya,KEN,1994,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,28.81438943
Kenya,KEN,1993,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,45.9788813
Kenya,KEN,1992,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,27.33236445
Kenya,KEN,1991,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,20.08449558
Kenya,KEN,1990,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,17.78181443
Kenya,KEN,1989,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.78931728
Kenya,KEN,1988,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,12.26496305
Kenya,KEN,1987,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.63767319
Kenya,KEN,1986,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.534275989
Kenya,KEN,1985,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.00656642
Kenya,KEN,1984,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,10.28409821
Kenya,KEN,1983,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.39778274
Kenya,KEN,1982,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,20.66671467
Kenya,KEN,1981,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.60305344
Kenya,KEN,1980,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,13.85818146
Kenya,KEN,1979,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.979352618
Kenya,KEN,1978,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.93178246
Kenya,KEN,1977,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,14.82096448
Kenya,KEN,1976,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,11.44903049
Kenya,KEN,1975,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,19.12018401
Kenya,KEN,1974,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,17.80994803
Kenya,KEN,1973,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.281194223
Kenya,KEN,1972,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.831644743
Kenya,KEN,1971,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.780206125
Kenya,KEN,1970,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.188527039
Kenya,KEN,1969,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.171501007
Kenya,KEN,1968,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.36671157
Kenya,KEN,1967,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.759195796
Kenya,KEN,1966,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.014395393
Kenya,KEN,1965,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.578528828
Kenya,KEN,1964,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,-0.099304867
Kenya,KEN,1963,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.697674419
Kenya,KEN,1962,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.117505995
Kenya,KEN,1961,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.457002457
Kenya,KEN,1960,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.243781095
Kenya,KEN,2023,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-6.80001353
Kenya,KEN,2022,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,10.65653247
Kenya,KEN,2021,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,15.25058151
Kenya,KEN,2020,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-14.91210276
Kenya,KEN,2019,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-3.157689932
Kenya,KEN,2018,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.772101276
Kenya,KEN,2017,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-1.017696591
Kenya,KEN,2016,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-6.56918677
Kenya,KEN,2015,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-2.185286104
Kenya,KEN,2014,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.85013876
Kenya,KEN,2013,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-0.460405157
Kenya,KEN,2012,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.259887006
Kenya,KEN,2011,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,8.367346939
Kenya,KEN,2010,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,14.35239207
Kenya,KEN,2009,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-5.219070781
Kenya,KEN,2008,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.3718029
Kenya,KEN,2007,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.157531093
Kenya,KEN,2006,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.540408213
Kenya,KEN,2005,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.379819147
Kenya,KEN,2004,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,12.59493867
Kenya,KEN,2003,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,7.212066677
Kenya,KEN,2002,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,7.115005419
Kenya,KEN,2001,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.607384083
Kenya,KEN,2000,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.134983487
Kenya,KEN,1999,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.280222105
Kenya,KEN,1998,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-4.884348618
Kenya,KEN,1997,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-10.64558091
Kenya,KEN,1996,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.558933202
Kenya,KEN,1995,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-7.66124369
Kenya,KEN,1994,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-1.15556571
Kenya,KEN,1993,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,31.52059474
Kenya,KEN,1992,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-0.779562247
Kenya,KEN,1991,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-1.242192453
Kenya,KEN,1990,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,22.54041964
Kenya,KEN,1989,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.408078674
Kenya,KEN,1988,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.607283428
Kenya,KEN,1987,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,0.259530063
Kenya,KEN,1986,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.771870552
Kenya,KEN,1985,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,6.717530767
Kenya,KEN,1984,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,0.874584551
Kenya,KEN,1983,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-2.284639876
Kenya,KEN,1982,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,3.180295089
Kenya,KEN,1981,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-4.187131066
Kenya,KEN,1980,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,5.429928682
Kenya,KEN,1979,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-4.575178228
Kenya,KEN,1978,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.678958305
Kenya,KEN,1977,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.789458061
Kenya,KEN,1976,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,1.900411034
Kenya,KEN,1975,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-11.61812
Kenya,KEN,1974,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,15.15659646
Kenya,KEN,1973,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,8.647371657
Kenya,KEN,1972,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-10.706901
Kenya,KEN,1971,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,4.577122527
Kenya,KEN,1970,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.892389742
Kenya,KEN,1969,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.153707257
Kenya,KEN,1968,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,12.45149966
Kenya,KEN,1967,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-5.203825866
Kenya,KEN,1966,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,20.46447263
Kenya,KEN,1965,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,-7.089412725
Kenya,KEN,1964,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,11.12492419
Kenya,KEN,1963,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,2.901797858
Kenya,KEN,1962,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,9.757071293
Kenya,KEN,1961,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,10.54625364
Kenya,KEN,2023,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,11.8410593
Kenya,KEN,2022,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.21524288
Kenya,KEN,2021,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,10.77418122
Kenya,KEN,2020,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,9.640399923
Kenya,KEN,2019,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,11.42799666
Kenya,KEN,2018,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.54197533
Kenya,KEN,2017,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,12.73665994
Kenya,KEN,2016,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,13.2497448
Kenya,KEN,2015,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.1287339
Kenya,KEN,2014,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,16.47280447
Kenya,KEN,2013,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.79218055
Kenya,KEN,2012,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,19.86494772
Kenya,KEN,2011,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.54947707
Kenya,KEN,2010,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.12435965
Kenya,KEN,2009,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,18.77494549
Kenya,KEN,2008,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.67405755
Kenya,KEN,2007,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.91899129
Kenya,KEN,2006,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.98493964
Kenya,KEN,2005,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.50903021
Kenya,KEN,2004,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.61025858
Kenya,KEN,2003,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.08681531
Kenya,KEN,2002,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,24.89797261
Kenya,KEN,2001,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.93157636
Kenya,KEN,2000,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.58757114
Kenya,KEN,1999,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.8327352
Kenya,KEN,1998,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,20.16926083
Kenya,KEN,1997,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.68638735
Kenya,KEN,1996,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.20060195
Kenya,KEN,1995,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,32.59170122
Kenya,KEN,1994,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,37.04028084
Kenya,KEN,1993,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.90363017
Kenya,KEN,1992,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.26037419
Kenya,KEN,1991,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.04163232
Kenya,KEN,1990,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.69260596
Kenya,KEN,1989,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,23.03302943
Kenya,KEN,1988,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,22.37121356
Kenya,KEN,1987,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.30522135
Kenya,KEN,1986,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.84835527
Kenya,KEN,1985,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.29893296
Kenya,KEN,1984,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.74989265
Kenya,KEN,1983,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.94993241
Kenya,KEN,1982,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.657466
Kenya,KEN,1981,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,30.45988132
Kenya,KEN,1980,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.51696422
Kenya,KEN,1979,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,25.75315424
Kenya,KEN,1978,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.93551834
Kenya,KEN,1977,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,34.95886876
Kenya,KEN,1976,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,32.45047124
Kenya,KEN,1975,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.82368597
Kenya,KEN,1974,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,33.67588385
Kenya,KEN,1973,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,27.39383468
Kenya,KEN,1972,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,26.58782886
Kenya,KEN,1971,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.6393551
Kenya,KEN,1970,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.82572556
Kenya,KEN,1969,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.52865508
Kenya,KEN,1968,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,29.40081106
Kenya,KEN,1967,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.46433439
Kenya,KEN,1966,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,32.41163352
Kenya,KEN,1965,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.39731521
Kenya,KEN,1964,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,33.38941315
Kenya,KEN,1963,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,32.03294766
Kenya,KEN,1962,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,32.03780926
Kenya,KEN,1961,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,32.71716968
Kenya,KEN,1960,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,31.09574652
Kenya,KEN,2023,Trade (% of GDP),NE.TRD.GNFS.ZS,32.42490471
Kenya,KEN,2022,Trade (% of GDP),NE.TRD.GNFS.ZS,33.72955056
Kenya,KEN,2021,Trade (% of GDP),NE.TRD.GNFS.ZS,30.68928192
Kenya,KEN,2020,Trade (% of GDP),NE.TRD.GNFS.ZS,27.23634937
Kenya,KEN,2019,Trade (% of GDP),NE.TRD.GNFS.ZS,31.75946673
Kenya,KEN,2018,Trade (% of GDP),NE.TRD.GNFS.ZS,34.41475318
Kenya,KEN,2017,Trade (% of GDP),NE.TRD.GNFS.ZS,35.99505788
Kenya,KEN,2016,Trade (% of GDP),NE.TRD.GNFS.ZS,34.86501957
Kenya,KEN,2015,Trade (% of GDP),NE.TRD.GNFS.ZS,40.32738469
Kenya,KEN,2014,Trade (% of GDP),NE.TRD.GNFS.ZS,46.17048936
Kenya,KEN,2013,Trade (% of GDP),NE.TRD.GNFS.ZS,47.46464251
Kenya,KEN,2012,Trade (% of GDP),NE.TRD.GNFS.ZS,51.62369202
Kenya,KEN,2011,Trade (% of GDP),NE.TRD.GNFS.ZS,58.40220597
Kenya,KEN,2010,Trade (% of GDP),NE.TRD.GNFS.ZS,50.39428735
Kenya,KEN,2009,Trade (% of GDP),NE.TRD.GNFS.ZS,45.94519181
Kenya,KEN,2008,Trade (% of GDP),NE.TRD.GNFS.ZS,57.57859865
Kenya,KEN,2007,Trade (% of GDP),NE.TRD.GNFS.ZS,53.8947888
Kenya,KEN,2006,Trade (% of GDP),NE.TRD.GNFS.ZS,55.23648513
Kenya,KEN,2005,Trade (% of GDP),NE.TRD.GNFS.ZS,64.47886616
Kenya,KEN,2004,Trade (% of GDP),NE.TRD.GNFS.ZS,59.47700335
Kenya,KEN,2003,Trade (% of GDP),NE.TRD.GNFS.ZS,54.1322659
Kenya,KEN,2002,Trade (% of GDP),NE.TRD.GNFS.ZS,55.17267226
Kenya,KEN,2001,Trade (% of GDP),NE.TRD.GNFS.ZS,55.94683603
Kenya,KEN,2000,Trade (% of GDP),NE.TRD.GNFS.ZS,53.30904439
Kenya,KEN,1999,Trade (% of GDP),NE.TRD.GNFS.ZS,48.19227499
Kenya,KEN,1998,Trade (% of GDP),NE.TRD.GNFS.ZS,48.89724194
Kenya,KEN,1997,Trade (% of GDP),NE.TRD.GNFS.ZS,54.05711686
Kenya,KEN,1996,Trade (% of GDP),NE.TRD.GNFS.ZS,57.3121107
Kenya,KEN,1995,Trade (% of GDP),NE.TRD.GNFS.ZS,71.74574164
Kenya,KEN,1994,Trade (% of GDP),NE.TRD.GNFS.ZS,71.26612523
Kenya,KEN,1993,Trade (% of GDP),NE.TRD.GNFS.ZS,72.85848136
Kenya,KEN,1992,Trade (% of GDP),NE.TRD.GNFS.ZS,52.9308701
Kenya,KEN,1991,Trade (% of GDP),NE.TRD.GNFS.ZS,55.59769922
Kenya,KEN,1990,Trade (% of GDP),NE.TRD.GNFS.ZS,57.02091368
Kenya,KEN,1989,Trade (% of GDP),NE.TRD.GNFS.ZS,53.15637722
Kenya,KEN,1988,Trade (% of GDP),NE.TRD.GNFS.ZS,49.97498209
Kenya,KEN,1987,Trade (% of GDP),NE.TRD.GNFS.ZS,47.70276801
Kenya,KEN,1986,Trade (% of GDP),NE.TRD.GNFS.ZS,55.74138559
Kenya,KEN,1985,Trade (% of GDP),NE.TRD.GNFS.ZS,55.44543455
Kenya,KEN,1984,Trade (% of GDP),NE.TRD.GNFS.ZS,58.80389758
Kenya,KEN,1983,Trade (% of GDP),NE.TRD.GNFS.ZS,54.16270539
Kenya,KEN,1982,Trade (% of GDP),NE.TRD.GNFS.ZS,58.21573715
Kenya,KEN,1981,Trade (% of GDP),NE.TRD.GNFS.ZS,64.28018576
Kenya,KEN,1980,Trade (% of GDP),NE.TRD.GNFS.ZS,65.41679594
Kenya,KEN,1979,Trade (% of GDP),NE.TRD.GNFS.ZS,57.36417475
Kenya,KEN,1978,Trade (% of GDP),NE.TRD.GNFS.ZS,67.62354066
Kenya,KEN,1977,Trade (% of GDP),NE.TRD.GNFS.ZS,66.55196516
Kenya,KEN,1976,Trade (% of GDP),NE.TRD.GNFS.ZS,64.20610897
Kenya,KEN,1975,Trade (% of GDP),NE.TRD.GNFS.ZS,64.33526782
Kenya,KEN,1974,Trade (% of GDP),NE.TRD.GNFS.ZS,74.57340436
Kenya,KEN,1973,Trade (% of GDP),NE.TRD.GNFS.ZS,56.06284868
Kenya,KEN,1972,Trade (% of GDP),NE.TRD.GNFS.ZS,55.31490832
Kenya,KEN,1971,Trade (% of GDP),NE.TRD.GNFS.ZS,63.82846302
Kenya,KEN,1970,Trade (% of GDP),NE.TRD.GNFS.ZS,60.48964482
Kenya,KEN,1969,Trade (% of GDP),NE.TRD.GNFS.ZS,57.61735624
Kenya,KEN,1968,Trade (% of GDP),NE.TRD.GNFS.ZS,58.69817098
Kenya,KEN,1967,Trade (% of GDP),NE.TRD.GNFS.ZS,57.83734666
Kenya,KEN,1966,Trade (% of GDP),NE.TRD.GNFS.ZS,63.28443577
Kenya,KEN,1965,Trade (% of GDP),NE.TRD.GNFS.ZS,62.09317118
Kenya,KEN,1964,Trade (% of GDP),NE.TRD.GNFS.ZS,62.60164409
Kenya,KEN,1963,Trade (% of GDP),NE.TRD.GNFS.ZS,60.99571232
Kenya,KEN,1962,Trade (% of GDP),NE.TRD.GNFS.ZS,62.16296315
Kenya,KEN,1961,Trade (% of GDP),NE.TRD.GNFS.ZS,63.84712143
